scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4482,61.1302,2,31539.31,1012.09204,506816.56,41,0
4483,61.1502,2,678657.69,890.46667,1944099.75,69,0
4484,61.1622,2,133984.98,706.43469,1578590.5,86,0
4485,61.1750,2,53925.86,533.78186,585324.94,41,0
4486,61.1863,2,456207.94,714.39673,1134874.25,68,0
4487,61.1995,2,131120.94,1439.72083,3057347.75,158,0
4489,61.2222,2,4183735,887.95514,55507660,188,0
4490,61.2303,2,3980589.75,887.45477,56430912,207,0
4491,61.2408,2,689836.75,947.53766,13904408,156,0
4492,61.2495,2,224732.16,688.38440,933185.63,50,0
4493,61.2647,2,215443.64,566.28040,1339152.88,76,0
4494,61.2810,2,58301.88,698.68805,1081806.25,86,0
4496,61.3017,2,613843.63,704.89111,3621022,93,0
4497,61.3200,2,119903.46,804.90210,1706289.13,62,0
4498,61.3310,2,107626.06,910.77686,1376004.75,85,0
4499,61.3413,2,574763.81,562.83575,7840066,147,0
4500,61.3502,2,35291.18,860.46204,713182.88,139,0
4501,61.3728,2,34226.15,1313.69861,723214.69,104,0
4503,61.4027,2,724011.75,1055.02051,8545612,181,0
4504,61.4178,2,377337.63,748.44537,5932668.5,114,0
4505,61.4265,2,120555.96,1033.53015,1627226.25,130,0
4506,61.4422,2,654851.63,766.38818,6052642.5,155,0
4507,61.4562,2,15623740,620.34973,74498224,92,0
4508,61.4645,2,127063.45,864.49646,1830900.5,85,0
4510,61.4857,2,88284.28,795.40015,1042775.38,66,0
4511,61.5020,2,950673.94,860.46191,8493558,133,0
4512,61.5117,2,65427.96,735.75287,1059843.5,64,0
4513,61.5218,2,118656.13,711.89825,1112338.5,65,0
4514,61.5355,2,94505.4,524.29321,1739104.63,98,0
4515,61.5487,2,165901.81,620.35004,1063410.63,70,0
4517,61.5732,2,351504.28,648.35480,3636262,72,0
4518,61.5867,2,109293.62,471.32715,1680064.63,92,0
4519,61.5988,2,178478.05,781.11816,1507006.13,77,0
4520,61.6115,2,20834.29,191.65176,380450.31,42,0
4521,61.6252,2,1035239.19,735.41895,7345116.5,92,0
4522,61.6367,2,152077.47,804.40009,1338957.88,64,0
4524,61.6607,2,143835.5,694.81482,1100431.5,61,0
4525,61.6755,2,227564.94,846.48279,2332959.5,92,0
4526,61.6857,2,7566755.5,1055.02014,100718312,269,0
4527,61.6947,2,359523.06,531.32489,1631617,69,0
4528,61.7080,2,128273.05,1214.76099,2515644.25,164,0
4529,61.7218,2,154993.89,1149.07947,1671407,99,0
4531,61.7502,2,476525.69,645.38690,1854979.88,33,0
4532,61.7650,2,37290.71,680.85156,380380.97,38,0
4533,61.7825,2,28074426,905.95874,831096896,371,0
4534,61.7867,2,2200.26,1086.51306,35003.51,12,0
4535,61.8093,2,1876265.63,766.38934,21426772,194,0
4536,61.8177,2,416403.44,1104.53125,4280436,190,0
4538,61.8398,2,48341.09,1837.91504,776961.81,124,0
4539,61.8662,2,777254.94,608.30853,4425191,126,0
4540,61.8782,2,611667.69,888.47125,1995453.63,96,0
4541,61.8948,2,44820.87,537.49829,857177.19,99,0
4542,61.9135,2,287733.94,860.46106,2100275.25,71,0
4543,61.9255,2,54170.25,534.78864,576941.88,70,0
4545,61.9542,2,2018964,620.35016,9442190,80,0
4546,61.9690,2,1234615.13,820.96558,18954300,233,0
4547,61.9797,2,8086.02,866.45087,91134.57,25,0
