scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
431,1.2098,2,2637828.75,583.29895,12247229,26,0
432,1.2134,2,6863924,649.34845,28550820,28,0
433,1.2166,2,3378843.25,1298.69495,30959984,57,0
434,1.2199,2,7526320,649.34827,34214536,42,0
436,1.2246,2,222491792,110.07133,1457543040,89,0
437,1.2269,2,159954896,110.07134,1018740992,85,0
438,1.2281,2,5604716,784.41010,85840600,89,0
439,1.2334,2,239238000,649.34930,1457909632,48,0
440,1.2359,2,181092976,649.34900,1254927616,96,0
441,1.2379,2,153265824,432.89972,1113333120,76,0
442,1.2402,2,142287040,649.85101,748037440,49,0
443,1.2421,2,118763504,649.85071,916597056,84,0
444,1.2441,2,124487400,433.23407,842973696,77,0
445,1.2463,2,8690139,648.84601,42998004,25,0
446,1.2495,2,5915319.5,1297.69189,50938216,49,0
447,1.2528,2,8913559,648.84613,44565212,29,0
448,1.2561,2,2025778.13,110.07134,17964674,59,0
449,1.2573,2,3924092.25,269.16080,60978612,98,0
450,1.2604,2,2338839.5,583.29889,10541606,19,0
451,1.2640,2,1857095.13,1138.60266,10772678,45,0
452,1.2676,2,2559117.75,583.29883,12000082,37,0
453,1.2713,2,6923913.5,649.34833,27896720,23,0
454,1.2746,2,3835957.75,1298.69507,34208088,70,0
455,1.2779,2,7347483.5,649.34833,31961336,45,0
457,1.2826,2,231213680,110.07136,1559190016,98,0
458,1.2849,2,135039312,110.07132,875930304,81,0
459,1.2862,2,5763908,784.41016,89196584,89,0
460,1.2913,2,233507680,649.34943,1394236928,45,0
461,1.2938,2,188622800,649.34918,1239645824,80,0
462,1.2958,2,129533560,432.89975,932192768,61,0
463,1.2980,2,142962512,649.85120,745600448,35,0
464,1.3000,2,112335208,649.85089,903497344,78,0
465,1.3020,2,118306848,433.23392,840065408,72,0
466,1.3042,2,8829733,648.84607,44072288,25,0
467,1.3074,2,5202075,1297.69153,46060784,56,0
468,1.3107,2,9090982,648.84595,46510484,28,0
469,1.3140,2,6359235.5,269.16083,26025648,51,0
470,1.3153,2,3702733.5,269.16083,57127644,104,0
471,1.3179,2,8766955,513.28162,10783464,13,0
472,1.3214,2,3524685.75,513.28137,12837119,28,0
473,1.3248,2,8711381,513.28162,11764562,16,0
474,1.3284,2,6906244.5,649.34833,27678894,27,0
475,1.3317,2,3519756,1298.69470,31597780,65,0
476,1.3350,2,7027441,649.34827,30865118,50,0
478,1.3398,2,240424960,110.07130,1613220224,91,0
479,1.3421,2,169326688,110.07129,1104679808,88,0
480,1.3433,2,5211575.5,784.40991,80072072,90,0
481,1.3484,2,215522896,649.34918,1294236416,54,0
482,1.3509,2,188350368,649.34906,1292594304,89,0
483,1.3529,2,186945504,432.89966,1292411264,75,0
484,1.3552,2,151815296,649.85114,798920128,48,0
485,1.3571,2,109367600,649.85095,855149888,73,0
486,1.3591,2,92362328,433.23395,649409088,60,0
487,1.3614,2,9362455,648.84601,45835780,22,0
488,1.3646,2,5843407,1297.69165,47788224,48,0
489,1.3678,2,9635807,648.84607,49227104,28,0
490,1.3711,2,2277383,110.07132,19821086,57,0
491,1.3724,2,3377078.5,269.16080,53451032,103,0
492,1.3754,2,2460026,583.29883,11512246,16,0
493,1.3787,2,2000076.38,1138.60266,11927850,40,0
494,1.3821,2,2364537.25,583.29877,10969176,26,0
495,1.3856,2,6434149.5,649.34827,26209054,23,0
496,1.3889,2,3463534.5,1298.69458,32390318,67,0
497,1.3923,2,7147726,649.34839,31618482,48,0
499,1.3970,2,257478128,110.07131,1697663872,95,0
500,1.3993,2,163869392,110.07133,1053399424,89,0
501,1.4006,2,5913025,784.41016,89463800,91,0
502,1.4060,2,205418256,649.34930,1227947776,43,0
503,1.4086,2,190129168,649.34906,1290832512,88,0
504,1.4106,2,157013664,432.89975,1148329984,66,0
505,1.4129,2,145708560,649.85101,776444544,34,0
506,1.4148,2,117245704,649.34857,968542016,78,0
507,1.4168,2,120716352,433.23389,860938432,68,0
508,1.4190,2,9286506,648.84613,46739556,26,0
509,1.4223,2,5731346.5,1297.69153,48811584,48,0
510,1.4255,2,9614291,648.84619,47375472,29,0
511,1.4288,2,3496122.25,269.16083,52811648,96,0
512,1.4300,2,2280142.5,110.07133,19484930,54,0
513,1.4339,2,6892424.5,649.34814,27964178,23,0
514,1.4371,2,3660602,1298.69446,31969874,60,0
515,1.4404,2,7296843.5,649.34821,31663930,37,0
516,1.4438,2,2334345.75,583.29877,10869694,22,0
517,1.4474,2,1815517.88,1138.60266,10783615,55,0
518,1.4510,2,2345409.5,583.29883,10963983,30,0
520,1.4561,2,257361952,110.07133,1694118528,86,0
521,1.4583,2,171572656,110.07128,1097586432,82,0
522,1.4596,2,5585107.5,784.40979,84333912,88,0
523,1.4647,2,221100864,649.34924,1315663360,49,0
524,1.4671,2,137960816,649.34900,930931712,78,0
525,1.4691,2,163412880,432.89957,1146974976,75,0
526,1.4713,2,149416432,649.85071,779693248,48,0
527,1.4733,2,107641968,649.85077,883493888,84,0
528,1.4752,2,120622976,433.23389,904924416,82,0
529,1.4775,2,8681231,648.84570,43960200,24,0
530,1.4807,2,5506974,1297.69116,46041012,52,0
531,1.4840,2,9169832,648.84595,47456880,30,0
532,1.4873,2,6462333.5,269.16074,26774810,52,0
533,1.4885,2,3676182.25,269.16077,59715256,93,0
534,1.4912,2,9183261,513.28156,11358854,15,0
535,1.4948,2,3595579.75,513.28125,13055203,36,0
536,1.4983,2,8853782,513.28149,12017122,15,0
