Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Ion_131.144	Weighted Avg Pct Intensity Correction	Ion_126.128_SignalToNoise	Ion_127.125_SignalToNoise	Ion_127.131_SignalToNoise	Ion_128.128_SignalToNoise	Ion_128.134_SignalToNoise	Ion_129.131_SignalToNoise	Ion_129.138_SignalToNoise	Ion_130.135_SignalToNoise	Ion_130.141_SignalToNoise	Ion_131.138_SignalToNoise	Ion_131.144_SignalToNoise	Ion_126.128_Resolution	Ion_127.125_Resolution	Ion_127.131_Resolution	Ion_128.128_Resolution	Ion_128.134_Resolution	Ion_129.131_Resolution	Ion_129.138_Resolution	Ion_130.135_Resolution	Ion_130.141_Resolution	Ion_131.138_Resolution	Ion_131.144_Resolution
811913	20463	hcd	725.9	3867786	725.9039	1525023.82	1525023.82	553150.3	334070.27	0	509615.77	11458.26	7198.78	421364.49	0	29938.95	432444.14	8.7	662.5	239.63	199.11	386.67	231.32	32.8	17.42	179.5	85.78	20.02	184.97	67506	67202	66702	67502	66402	64002	62302	66602	66402	64200	66006
811913	20464	hcd	540.64	6462140.5	540.3168	1025593.76	44466.44	292394.91	379577.1	0	671762.06	129676.82	36646.21	1025593.76	0	243380.87	366016.9	6	4.1	25.58	34.49	32.67	60.94	15.46	7.67	88.45	44.9	24.03	32.28	45400	64202	64702	64602	65902	61402	59300	65406	65602	64302	64202
811913	20465	hcd	807.36	293519.16	589.2974	91679.23	6946.52	28619.58	22904.49	0	37199.35	0	1352.36	4568.03	0	8125.1	29595.63	5.8	3.3	13.51	11.19	43.98	18.15	11.98	2.32	2.73	24.85	3.79	14.34	46600	62702	58900	65706	63802	60602	44200	44700	63902	45600	61102
811913	20467	hcd	540.47	14670436	540.3163	968803.57	106041.78	333460.75	383491.55	0	633397.53	71267.72	73308.17	968803.57	0	246446.66	384223.3	5.8	10.99	33.83	40.8	44.33	67.31	12.52	12.41	98.4	51	28.54	39.98	59800	65202	64902	66102	66302	60202	61302	65406	65502	63602	64902
811913	20468	hcd	709.92	4652001.5	709.918	1465143.55	1465143.55	1103000.46	433671.75	0	408360.36	0	23042.83	192713.85	0	174272.64	670749.31	8.4	537.47	398.59	201.68	169.26	160.21	39.59	19.46	72.12	113.07	64.3	240.43	67506	67302	66102	66902	66502	65202	63602	66302	66302	65902	66106
811913	20469	hcd	624.9	3906551.5	624.9014	399213.01	130299.44	204397.08	179767.56	0	273373.8	34237.01	54405.53	131738.37	0	134455.41	262521.4	4.8	65.03	101.82	96.33	206.76	143.16	30.88	38.9	68.13	155.6	68.48	133.84	65702	67102	66102	67106	66302	65302	65202	66102	66402	66102	66002
811913	20471	hcd	595.86	6723138	595.8569	751497.95	751497.95	738067.79	364345.17	713975.67	467470.36	61188.63	19780.65	135698.02	0	197157.68	346752.06	6.3	111.21	108.49	63.41	113.98	73.09	16.04	9	21.25	78.19	29.31	52.83	67002	67002	65002	66606	65702	61802	58900	63402	65802	64002	65002
811913	20472	hcd	588.38	3570085	588.3752	814742.42	128011.04	142602.9	127807.73	154312.22	237679.75	44202.02	35719.06	814742.42	0	104732.36	161982.04	7.3	73.9	81.17	80.7	94.5	140.67	43.12	30.68	454.59	113.74	76.21	92.87	66202	66402	66702	67002	66502	65402	65202	66806	67502	65602	66202
811913	20474	hcd	531.61	9117664	531.8497	454963.27	307251.8	355504.19	194462.44	0	313241.57	54010.73	53124.92	167311.68	0	110413.89	324915.34	5.3	92.89	106.89	67.16	145.58	99.03	25.9	23.93	51.67	100.39	34.71	99.55	66502	66702	65802	66606	66202	64302	63902	65902	65702	64102	66102
811913	20475	hcd	479.8	12987903	479.7989	406582.89	360046.5	280523.73	337971.8	0	160491.67	85297.65	286288.79	171746.44	0	292052.01	406582.89	5	143.59	110.85	145.82	149.46	75.6	43.6	117.43	72.45	83.17	115.37	159.46	66402	66802	67402	66806	66002	64602	66502	66002	65902	66502	65802
811913	20476	hcd	556.34	10910476	556.3421	763536.11	338209.3	763536.11	417045.26	0	400359.98	9320.87	68520.68	178707.73	0	229861.14	348567.05	5.3	112.06	248.8	147.1	244.11	140.59	18.67	33.65	59.61	154.05	75.11	115.67	66902	67006	66502	67302	66402	63402	64702	65602	66502	65902	65702
811913	20477	hcd	614.35	6324785.5	582.3474	761390.46	210651.6	604586.48	367411.08	511765.48	421142.8	0	45017.78	205550.1	0	125842.95	340831.82	5.1	48.83	138.55	89.87	129.59	103.86	32.88	21.03	49.36	177.72	30.6	83.79	66102	66306	66802	66702	66602	65202	63002	66502	65602	64002	65602
811913	20478	hcd	509.27	3533482.75	504.3353	572997.22	224050.52	301919.55	122344.61	0	394658.62	125252.92	17308.38	572997.22	0	209099.29	138392.08	6.7	94.56	125.95	61.17	88.43	169.31	63.22	19.2	241.82	101.37	95.6	60.31	66502	66602	65502	66402	66702	65702	63902	66306	66302	65902	65502
811913	20479	hcd	810.96	2672674.75	778.9579	540728.97	15260.13	225409.15	326795.93	540728.97	256746.24	0	64469.45	159904.74	0	92735.1	259408.47	3.9	19.07	254.43	372.24	637.19	316.06	453.99	101.97	202.89	481.21	108.83	300.56	63802	67402	66802	67206	67402	66802	66202	66602	66502	66102	66502
811913	20480	hcd	511.8	16872712	511.7967	310198.83	181706.27	202936.22	216090.59	0	122059.5	47462.13	57120.99	162686.1	0	310198.83	184835.25	4.6	72.57	79.93	91.86	74.87	54.81	24.46	27.01	68.33	71.64	121.83	73.49	65902	67002	66106	65502	65702	63902	64302	65902	65602	66206	65802
811913	20482	hcd	511.8	11739968	511.7969	631487.05	390599.5	397956.73	449636.99	0	233052.7	0	92615.1	336147.18	0	631487.05	328506.61	4.9	115.16	116.02	141.74	99.89	78.47	33.45	34.28	105.32	122.4	187.02	99.43	66502	67102	67006	66702	66202	65002	65102	66702	66002	66306	66002
811913	20483	hcd	597.35	4567833.5	597.3524	844881.55	160551.77	135259.67	220088.53	0	236889.79	31509.5	25038.91	99815.58	0	128672.05	473619.69	6.6	44.5	38.64	65.15	236.55	69.9	23.61	11.7	29.09	46	36.32	131.05	66002	66202	65802	66606	64802	63802	62202	64002	65102	64802	66202
811913	20484	hcd	470.74	6934584.5	470.7413	473077.68	134058.3	93985.37	80162.84	0	287680.52	0	20321.67	473077.68	0	204533.61	162208.35	5.8	91.91	63.68	64.68	51.59	199.84	79.47	27.6	324.03	113.19	148.51	111.31	66802	66102	65802	66102	66802	65902	63502	66206	66802	66202	66302
811913	20485	hcd	394.91	4720755	394.908	1439033.49	1439033.49	255332.24	667455.85	0	135902.25	49962.46	24802.63	77404.05	0	133006.45	71606.64	8.7	1278.37	223.57	688.39	158.5	163.28	53.59	40.97	72.7	422	116.11	75.83	67206	67502	67402	67102	66802	65602	65302	66902	66706	66002	66002
811913	20487	hcd	533.33	7422353	533.3248	476526.81	182026.03	271821.58	355676.88	0	367957.85	74932.84	252695.83	325701.36	0	476526.81	381992.23	3.6	95.91	141.18	194.84	238.36	206.33	56.55	145.67	175.16	227.02	245.75	199.23	66002	66802	67202	66606	67002	65602	66502	66802	66202	66802	66902
811913	20489	hcd	670.99	3785391	844.3801	221541.37	42626.35	48717.57	39224.26	0	173777.49	17036.01	0	127216.98	182291.33	50681.3	104524.85	5.9	2.69	3.12	2.83	14.08	11.02	2.11		7.94	11.35	3.39	6.73	47900	45200	44700	62406	60800	45800		59100	61200	42700	65300
811913	20490	hcd	652.4	4516328	652.4041	729317.86	189015.97	306304.12	283534.42	0	364450.59	76751.91	49028.95	157923.21	0	122773.4	255173.78	5.1	72.17	116.59	114.86	284.81	145.93	46.96	31.84	61.75	199.72	47.7	101.04	66302	67102	65602	67206	66002	65302	64802	65402	66502	65302	65602
811913	20492	hcd	483.27	2481999.25	322.1877	370383.18	363788.75	130296.4	354201.2	0	249655.07	167439.99	71002.5	176962.32	0	195252.97	308045.2	4.5	288.86	103.5	303.76	301.16	216.17	149.76	68.96	147.78	125.83	154.09	238.48	67002	66402	67102	66706	67102	66502	66102	66702	66602	66702	65802
811913	20494	hcd	676.67	282420	676.4135	162679.08	81951.64	61440.1	94374.71	0	95316.65	29030.87	18876.16	52202.47	0	60125.69	88784.22	4.6	74.88	55.96	92.44	137.69	92.64	35.05	25.92	49.35	147.38	54.63	82.96	66402	66202	66502	66302	66202	64602	64302	65802	66106	65302	65802
811913	20495	hcd	569.63	323335.66	620.3469	167496.8	82387.48	167496.8	110218.15	111274.72	83658.74	158621.86	36722.26	52946.22	0	69201.21	130148.4	5	53.11	106.39	75.36	81.99	59.13	104.73	29.15	40.15	102.41	44.66	84.93	65702	66906	65302	65902	65502	66102	63602	65002	65702	64702	65902
811913	20496	hcd	857.42	547384.19	772.3958	96445.92	60699.33	70032	67690.5	0	77219.32	0	6593.46	28215.29	0	42681.49	73649.01	4.8	51.22	58.73	61.76	85.61	69	9.19	10.48	24.87	49.94	36.23	62.56	66102	65702	65802	66706	65602	59600	59300	63402	64502	64102	65402
811913	20497	hcd	495.81	6739113	495.8116	1022779.7	104935.3	151317.94	76858.45	0	107354.61	94710.78	515427.52	73103.85	1022779.7	1009140.8	417503.29	5	55.54	79.71	45.4	177.75	67.5	59.66	283.95	58.41	540.38	511.88	229.65	66502	66102	65202	66802	65602	65702	67102	69700	65806	65702	67202
811913	20499	hcd	782.08	2449165.5	130.1352	2574183.75	38702.62	193982.54	193887.27	0	1078587.78	56915.45	17692.84	2574183.75	0	1236237.29	657321.64	6.1	17.61	85.16	94.18	63.89	480.92	60.56	38.56	1134.09	177.93	579.6	289.67	62702	66302	66102	66400	67202	65802	64702	66206	67702	66402	66302
811913	20501	hcd	577.84	6483024	577.8356	1525731.33	16719.81	46652.78	1525731.33	102738.94	100160.22	0	54495.41	160259.94	0	51802.67	470465.06	8.9	3.87	7.24	236.23	17.46	31.49	42.37	9.93	26.59	29.47	8.73	71.23	45500	66900	67206	61402	64502	64702	59500	64002	64202	61000	65406
811913	20502	hcd	703.03	1033289.5	702.894	419193.24	190921.41	419193.24	341159.18	0	293310.15	0	40891.08	255850.54	0	254427.11	344712.82	5	61.56	133.39	115.42	103.78	102.14	24.68	20.97	85.09	95.73	83.73	112.17	66202	66306	66402	67102	66602	62802	62902	66302	65602	66102	66406
811913	20503	hcd	727.15	2364563	726.9044	1495948.11	105732.76	369718.83	1495948.11	243985.91	916662.35	43216.01	67305.37	166454.78	0	128048.99	1216907.27	6.7	18.77	60.24	248.99	44.62	166	10.17	20.14	27.58	49.14	21.33	193.91	63302	66402	66506	65102	66602	58900	63702	63902	65502	64800	65806
811913	20504	hcd	680.02	1869605.5	680.3681	554265.9	256445.59	291796.84	243991.69	554265.9	360216.46	0	0	75623.04	0	139073.37	259634.52	5.7	40.18	45.43	41.81	89.25	58.34	11.55	3.58	12.51	43.92	21.28	40.37	65302	66102	64502	66806	65802	58600	46000	60102	65102	63502	64402
811913	20506	hcd	415.92	3777236.5	376.2769	720380.99	457907.47	720380.99	593074.32	0	534274.89	55665.32	97835.8	216167.46	639188.81	257871.63	449152.11	4.9	270.05	419.29	372.37	403.72	338.11	58.72	84.84	131.24	379.87	153.05	270.79	66802	67606	67302	67302	67602	65702	66202	67002	65802	66202	66702
811913	20507	hcd	373.91	4675107	414.2924	241681.75	181480.47	189118.75	163752.76	0	215507.75	0	36533.95	90204.87	0	98275.62	241681.75	4.6	103.97	107.03	102.68	142.07	128.72	30.59	30.6	52.83	126.09	56.42	138.01	66602	66502	66702	66506	66302	65702	64402	65502	66102	65902	65902
811913	20508	hcd	677.86	2249712.5	677.8548	468448.53	206680	241953.16	290139.48	0	222682.22	34580.25	36133.87	88131.65	0	115182.15	254547.55	5.1	96.57	112.48	143.47	225.83	113.11	30.22	26.29	42.9	138.2	53.78	119.95	66602	67102	66902	67106	65902	64702	64302	66202	65402	65202	65802
811913	20510	hcd	598.32	4805515.5	598.3142	722411.67	294163.17	100549.08	188496.55	0	173676.42	112777.03	37690.2	185149.07	0	150971.85	523411.17	6	62.86	22.24	45.38	154.8	39.84	33.66	11.36	40.67	53.02	32.54	109.13	65802	64502	65302	66706	64002	64702	60802	64302	65302	64302	65702
811913	20511	hcd	443.28	4831250.5	127.087	1117753.7	1117753.7	134329.53	43963.77	0	243423.67	56381.54	31279.39	185997.86	0	708420.94	285492.11	8.9	566.9	68.09	68.13	83.49	127.26	35.83	25.3	108.3	94.35	358.64	146.2	67202	62602	62302	66102	66202	65802	63302	66102	66002	65806	66802
811913	20512	hcd	726.9	3207405.25	726.9034	1571735.28	116841.46	329925.81	1571735.28	0	894566.92	28571.02	35383.28	175155.73	0	94891.46	1153347.17	7	28.11	73.56	357.8	56.58	224.45	10.64	20.33	39.78	61.79	22.27	253.35	65402	67002	66706	65502	67102	61300	63102	64802	65402	65700	66006
811913	20513	hcd	731.9	2462468	731.8974	337178.81	113748.57	324619.19	145944.92	0	186231.35	0	16990.16	325488.84	0	95644.65	179466.09	5.5	36.34	102.45	49.95	105.58	62.61	29.66	11.8	103.69	107.6	34.05	59.71	65802	66402	64802	67002	65302	64802	60302	66102	66706	64602	65402
811913	20514	hcd	368.24	2291927.5	368.2397	602237.26	118552.57	355536.24	225025.07	0	420039.76	115122.16	20288.92	80274.19	0	65439.16	262189.62	5.2	154.41	455.89	308.07	804.15	555.59	192.58	71.47	110.05	567.57	85.03	343.95	66602	67702	67402	67106	67702	66602	65602	68002	66402	66902	66302
811913	20516	hcd	604.33	13285953	263.114	3043772.34	352650.09	245847.33	366868.33	0	525469.77	199575	3043772.34	694209.48	0	946169.68	343336.76	6.6	28.41	19.62	32.26	17.74	50.26	18.34	245.55	58.61	37.81	76.78	27.96	65002	63302	64202	62302	65402	65200	66706	65702	64802	65002	64102
811913	20517	hcd	373.23	2714411.25	110.0717	761499.89	305179.1	425210.12	474139.68	0	330424.11	20384.97	80945.9	282221.16	0	226364.91	761499.89	4.9	237.49	325.63	386.34	378.22	279.86	43.32	84.32	217.86	333.23	176.61	576.09	67502	67902	67106	67502	67102	65402	66002	67302	66902	66802	66806
811913	20519	hcd	484.28	4489416	322.1877	487550.71	208460.46	325698.24	487550.71	0	366810.86	159334.72	66558.96	151921.4	0	180605.33	342842.74	4.6	110.37	169.07	265.72	160.44	209.5	92.57	50.98	85.19	213.81	94.22	180.13	66902	67202	67106	67102	67202	66602	64902	66602	66302	65602	66302
811913	20520	hcd	784.75	892112.88	784.7529	492298.5	38589.66	447021.82	270978.85	0	254215.58	0	10759.6	112411.93	0	131487.85	492298.5	5.5	22.08	245.06	153.15	218.65	150.72	22.72	18.77	64.08	181.25	73.7	272.71	63802	67606	66002	66802	66102	63602	63102	65802	66302	66800	65606
811913	20521	hcd	467.72	4691133.5	467.8162	762475.55	382155.26	762475.55	313385.15	0	535434.88	0	50554.88	581113.28	0	330365.29	352530.58	5.8	121.49	239.94	111.21	174.15	177.26	59.21	29.31	187.89	140.73	110.41	114.64	66902	66706	66602	67602	67002	65402	64202	65902	66602	66002	66102
811913	20523	hcd	530.81	11015525	530.8145	578798.29	166314.44	578798.29	205073.69	0	147647.19	0	79357.99	114462.9	0	98610.53	177343.63	6.2	58.92	201.63	77.39	90.02	57.7	24.31	33	41.67	88.63	35.42	63.81	66302	66606	65802	66402	65802	65102	63702	64902	65202	63902	65602
811913	20525	hcd	435.64	2618999.5	435.6353	716499.06	47594.59	452960.04	434038.01	0	363972.74	186532.83	298684.75	668503.43	0	154868.32	485452.08	4.7	24.93	224.72	220.97	222.42	200.41	113.14	167.72	334.09	365.99	88.42	247.28	64302	67406	67402	67002	67002	66302	66802	67202	66302	66902	66102
811913	20526	hcd	738.86	1573946.25	248.1809	171924.61	79355.1	151973.02	100561.75	0	171924.61	0	34143.66	68459.84	0	64534.47	77627.71	4.9	76.68	144.84	104.67	141.29	171.78	26.96	44.77	67.26	121.41	62.74	76.45	66502	66702	66602	66602	66906	63502	65102	65802	65702	65502	65902
811913	20527	hcd	696.9	1211809.75	696.9048	214003.98	144583.4	173112.31	157468.24	0	214003.98	26686.48	7301.91	90864.53	0	73202.41	100210.8	5.2	105.51	124.4	124.09	124.83	161.61	27.73	15.91	66.49	81.74	53.27	72.15	66802	66702	66502	67402	66806	64302	62302	65802	66002	65302	65802
811913	20528	hcd	590.83	697002.06	590.829	304418.07	304418.07	94299.15	124469.21	0	221712.78	186063.66	39440.21	296953.72	0	121175.62	151858.22	4.9	153.81	47.23	76.13	51.26	116.35	98.46	28.2	153.14	88.28	65.16	77.11	67306	65402	66202	65702	66402	66102	63902	66306	66102	65302	65502
811913	20530	hcd	601.34	5144068	601.3383	1883366.77	57928.83	107395.68	135458.83	0	148427.64	0	48209.4	35257.18	0	65551.18	168924.26	10.4	13.79	25.22	33.44	48.04	37.42	436.78	14.25	32.06	38.39	15.41	40.15	61702	64402	64802	65502	64702	66906	79600	65002	64602	60802	64802
811913	20531	hcd	584.32	4058436.25	584.3215	527397.06	195870.51	429672.1	203951.72	0	298351.22	0	71472.38	370917.87	0	111556.3	313404.16	5.1	40.09	86.81	45.28	113.19	63.35	22.2	18.9	74.43	50.42	24.85	63.03	65302	66502	65002	66606	65402	63302	63102	66102	65602	63002	65302
811913	20532	hcd	528.27	9717580	528.2699	251237.32	89591.62	171928.05	160811.96	0	189750.14	0	93461.58	186926.61	0	251237.32	141819.97	3.7	40.84	77.58	77.37	77.59	92.65	119.29	49.95	94.6	97.96	115.72	66.69	65802	65802	66102	66802	66102	66206	65202	66102	66302	65702	65702
811913	20533	hcd	950.46	518751.03	950.4609	157317.69	2581.24	19438.76	25806.43	0	115922.37	0	3528.05	157317.69	0	82897.91	53268.58	5.4	2.23	15.88	22.81	14.04	96.89	19.64	9.73	131.19	55.75	72.54	45.13	45800	63502	63102	61900	66102	63102	59900	65906	65802	65502	64502
811913	20535	hcd	527.28	1980298.5	570.2767	348160.08	160652.91	348160.08	264311.27	0	192021.6	0	46006.63	107728.98	0	64616.83	223948.19	4.8	77.13	164.53	132.88	148.58	100.43	46.27	29.83	53.18	111.83	31.9	107.21	66502	66706	66502	66902	66402	65602	64502	65902	66102	64502	66002
811913	20536	hcd	580.31	485009.34	672.4046	140245.93	46072.96	59327.56	140245.93	0	83021.87	0	14769.71	99899.94	72568.06	49661.36	82379.43	4.7	19.01	24.14	59.1	36.17	38	14.38	8.75	41.71	30.93	21.54	34.02	63502	64602	66206	64402	64802	62002	62800	65702	62902	62702	63902
811913	20538	hcd	567.3	2670840.75	567.2947	303450.58	103543.88	271204.73	230715.26	0	232500.53	51873.03	48878.21	110184.84	0	82400.82	218269.33	4.4	31.41	81.09	72.67	97.69	75.04	21.91	20.93	34.29	87.15	25.53	67.05	64802	66402	66202	66406	66102	64102	62902	65102	65602	64602	64902
811913	20539	hcd	654.34	3117178	654.3416	432993.97	157127.74	432993.97	207788.02	0	203435.18	59521.3	56731.9	83928.57	0	76110.61	124512.44	5.6	62.95	169.97	88.23	100.74	86.47	29.37	29.68	34.48	111.21	30.34	51.3	66502	67106	66202	66502	66102	64102	65102	65202	65702	63402	65302
811913	20540	hcd	640.39	3747931	640.3934	708747.48	166236.91	708747.48	481493.27	0	348252.98	172925.57	63767.09	237778.71	0	211317.34	415809.57	5	47.19	196.21	139.01	189.04	106.49	59.44	28.42	68.96	191.34	59.85	119.17	65502	66806	66802	66802	66602	65802	63802	66502	65602	64902	65702
811913	20541	hcd	720.92	1341646.5	720.9144	708725.5	408100.67	408168.35	298038.9	0	408143.39	37994.1	37755.68	112162.25	0	201533.91	446772.62	5.7	168.4	167.7	137.75	303.16	176.46	34.4	30.48	48.84	205.45	82.53	185.94	66902	66702	66402	67206	66202	64702	64502	66002	66302	65302	66102
811913	20543	hcd	732.89	3199173	732.8939	826034.76	209656.62	392106.01	366388.99	0	456880.42	0	1539.72	159262	0	182463.82	322562.54	5.3	107.38	197.04	196.6	204.32	243.12	56.03	25.78	83.49	410.78	92.11	171.5	67002	67102	66302	67602	66902	66102	63202	66702	67006	65702	66302
811913	20544	hcd	646.38	3344027.75	646.377	532145.34	188063.49	423010.24	275343.23	532145.34	226396.58	0	15128.23	164454.64	0	160364.93	248646.01	4.9	79.09	175.11	121.68	233.17	101.5	32.42	14.25	69.39	102.87	67.06	103.29	66702	66902	66302	66606	65902	64302	62402	65902	66002	65502	65702
811913	20545	hcd	591.08	2749849.75	591.0806	242580.45	242580.45	87960.48	103126.54	0	172585.37	0	25308.26	229853.58	0	108111.1	127086.08	5	129.68	46.49	66.24	36.08	95.99	84.5	20.65	125.96	81.09	61.06	68.73	66906	65402	66002	65002	66102	66202	63402	65906	66402	65202	65402
811913	20546	hcd	627.33	3167566.5	627.3317	422266.56	210664.67	119762.73	109138.54	268491.59	142765.64	34312.17	31318.31	422266.56	0	113818.24	129735.83	6.6	62.37	35.47	37.59	81.83	44.55	18.26	12.61	123.48	41.8	37.64	38.59	66802	64902	64902	66402	64502	63002	60602	66306	65002	64502	65002
811913	20548	hcd	521.81	680338.81	521.8094	160219.87	73078.84	103640.71	81253.2	109396.84	106370.27	0	27446.67	114515.04	0	65134.62	82278.36	3.7	50.5	70.78	60.67	81.58	77.31	57.42	25.83	81.1	110.48	46.69	58.78	65502	66102	66502	66702	66002	65602	63002	66302	65906	64602	65702
811913	20549	hcd	441.29	3672557	441.2874	634338.12	336974.45	282579.07	302026.89	0	279589.78	0	39901.55	83054.96	0	89389.06	190439.71	5.5	283.03	236.56	276.73	545.04	250.69	85.78	53.35	72.85	269.77	75.3	163.85	67302	67402	67202	66906	67402	66202	65402	66902	66102	65302	66302
811913	20550	hcd	785.09	537351.38	785.0875	382264.92	50404.15	290611.14	201228.37	0	217222.23	35208.86	12780.51	76273.13	255074.82	103919.15	382264.92	4.8	20.19	113.43	81.64	129.71	90.63	21.87	12.6	31.48	104.04	40.88	149.48	64102	67102	65602	67006	65802	63502	61502	64502	66202	65002	65702
811913	20551	hcd	390.23	2875142.5	390.2356	503903.49	235877.62	459113.93	230645.94	0	312946.56	59423.14	30171.67	157717.36	0	79727.97	189903.13	5.2	340.83	652.2	361.46	763.82	466.37	132.07	77.18	224.67	381.11	117.92	272.7	66602	67902	67402	66806	67902	66602	66102	67202	66302	66002	66102
811913	20552	hcd	518.79	2471916.5	518.7844	198758.99	122528.87	198386.67	133369.6	0	170106.14	76543.7	27930.61	119149.06	0	75328.99	125691.57	4.3	74.55	118.86	87.48	129.18	107.83	54.09	24.89	73.45	98.07	46.42	76.03	66202	66602	67202	66706	66702	66002	64202	66502	65802	64902	65902
811913	20553	hcd	623.62	869152.44	623.3718	263799.85	106098.17	206236.76	124827.01	0	262650.32	54811.95	42095.17	263799.85	0	183058.28	180974.05	4.9	27.71	53.01	35.37	55.23	70.02	18.83	16.25	68.52	65.39	48.5	47.49	65402	65402	65502	65602	66506	63002	63002	65402	66102	65102	64902
811913	20555	hcd	466.81	86947464	466.8134	8312868.99	3500180.67	8312868.99	1479347.44	0	2762123.71	26246.94	79921.85	1202697.55	0	1254948.39	1855074.12	8.6	488.77	1151.04	250.34	484.59	402.64	34.83	42.38	173.1	340.34	178.98	266.19	67202	67706	66602	67802	67602	64502	65202	66802	66802	65902	66502
811913	20556	hcd	577.33	2802091.25	577.3535	708684.56	148223.58	283453.63	315232.07	231142.23	306140.28	129389.7	145553.24	708684.56	236113.28	432198.43	310300.16	4	29.48	55.43	65.15	50.38	65.14	31.79	33.01	141.56	49.38	89.07	61.52	64502	65802	66702	66102	66002	64702	64502	65806	65502	65502	66002
811913	20557	hcd	484.27	2491681.25	322.1877	409059.61	159321.91	287414.14	340989.48	342908.44	314078.93	107743	58276.21	99240.3	0	131926.49	260751.8	4.4	94.18	166.19	207.59	211.42	195.34	74.09	49.79	61.33	235.72	75.66	153.18	66602	67302	67002	67102	66902	66002	65602	66502	65806	65902	66202
811913	20558	hcd	746.4	1280959.88	746.4044	481073.49	37617.68	274757.49	391321.63	481073.49	301627.41	24940.4	17659.01	137703.92	0	137630.53	282679.25	5.6	16.73	116.11	168.28	212.36	138.9	24.59	17.22	60.16	98.21	59.58	120.85	61702	67102	66302	67206	66402	64102	62302	65602	66002	65302	66002
811913	20559	hcd	728.36	2947579.75	728.3578	595286.13	124348.78	63817	119089.03	0	319140.55	0	23467.96	595286.13	0	289811.41	149416.4	5.3	40.09	20.39	42.73	28.99	104.67	25.82	14.33	190.84	47.89	98.23	48.3	65902	62902	65102	65102	66402	64602	60202	66506	65502	65202	65302
